"weight";"word";"color";"url"
"12";"worse";"";""
"12";"year";"";""
"11";"away";"";""
"11";"barely";"";""
"11";"burger";"";""
"11";"call";"";""
"11";"calls";"";""
"11";"care";"";""
"11";"certainly";"";""
"11";"customer";"";""
"11";"ending";"";""
"11";"fast";"";""
"11";"feeling";"";""
"11";"fit";"";""
"11";"full";"";""
"11";"getting";"";""
"11";"left";"";""
"11";"less";"";""
"11";"may";"";""
"11";"mess";"";""
"11";"need";"";""
"11";"phone.,0";"";""
"11";"play";"";""
"11";"plug";"";""
"11";"received";"";""
"11";"salad";"";""
"11";"saw";"";""
"11";"side";"";""
"11";"started";"";""
"11";"steak";"";""
"11";"super";"";""
"11";"sushi";"";""
"11";"took";"";""
"11";"using";"";""
"11";"working";"";""
"10";"actor";"";""
"10";"again.,0";"";""
"10";"art";"";""
"10";"clear";"";""
"10";"effects";"";""
"10";"either";"";""
"10";"extremely";"";""
"10";"fits";"";""
"10";"Good";"";""
"10";"hours";"";""
"10";"huge";"";""
"10";"kept";"";""
"10";"original";"";""
"10";"Overall";"";""
"10";"place.,1";"";""
"10";"played";"";""
"10";"return";"";""
"10";"strong";"";""
"10";"sucked";"";""
"10";"sucks";"";""
"10";"taste";"";""
"10";"three";"";""
"10";"together";"";""
"10";"truly";"";""
"10";"wrong";"";""
"9";"atmosphere";"";""
"9";"bluetooth";"";""
"9";"couple";"";""
"9";"deal";"";""
"9";"delicious";"";""
"9";"design";"";""
"9";"directing";"";""
"9";"dishes";"";""
"9";"drama";"";""
"9";"everyone";"";""
"9";"fantastic";"";""
"9";"fries";"";""
"9";"fun";"";""
"9";"game";"";""
"9";"gave";"";""
"9";"half";"";""
"9";"high";"";""
"9";"home";"";""
"9";"incredible";"";""
"9";"light";"";""
"9";"lost";"";""
"9";"meal";"";""
"9";"mediocre";"";""
"9";"months";"";""
"9";"picture";"";""
"9";"pleased";"";""
"9";"predictable";"";""
"9";"product.,0";"";""
"9";"product.,1";"";""
"9";"sauce";"";""
"9";"second";"";""
"9";"seems";"";""
"9";"series";"";""
"9";"special";"";""
"9";"stay";"";""
"9";"turn";"";""
"9";"volume";"";""
"9";"wasted";"";""
"8";"Also";"";""
"8";"amount";"";""
"8";"area";"";""
"8";"ask";"";""
"8";"avoid";"";""
"8";"boring";"";""
"8";"cinema";"";""
"8";"crap";"";""
"8";"decent";"";""
"8";"device";"";""
"8";"dining";"";""
"8";"director";"";""
"8";"ear.,0";"";""
"8";"face";"";""
"8";"flavor";"";""
"8";"garbage";"";""
"8";"given";"";""
"8";"glad";"";""
"8";"guess";"";""
"8";"hate";"";""
"8";"helpful";"";""
"8";"important";"";""
"8";"inside";"";""
"8";"keep";"";""
"8";"kids";"";""
"8";"let";"";""
"8";"lunch";"";""
"8";"money.,0";"";""
"8";"Motorola";"";""
"8";"pay";"";""
"8";"perfectly";"";""
"8";"pictures";"";""
"8";"places";"";""
"8";"price.,1";"";""
"8";"sandwich";"";""
"8";"selection";"";""
"8";"seriously";"";""
"8";"set";"";""
"8";"soon";"";""
"8";"spicy";"";""
"8";"style";"";""
"8";"top";"";""
"8";"trying";"";""
"8";"TV";"";""
"8";"Unfortunately";"";""
"8";"unit";"";""
"8";"wear";"";""
"8";"yet";"";""
"7";"action";"";""
"7";"although";"";""
"7";"arrived";"";""
"7";"average";"";""
"7";"beyond";"";""
"7";"bland";"";""
"7";"breakfast";"";""
"7";"bring";"";""
"7";"broke";"";""
"7";"buffet";"";""
"7";"buttons";"";""
"7";"cable";"";""
"7";"check";"";""
"7";"chips";"";""
"7";"clean";"";""
"7";"cold";"";""
"7";"comedy";"";""
"7";"comes";"";""
"7";"company";"";""
"7";"course";"";""
"7";"days";"";""
"7";"dropped";"";""
"7";"eating";"";""
"7";"else";"";""
"7";"entire";"";""
"7";"expected";"";""
"7";"fails";"";""
"7";"feels";"";""
"7";"food.,0";"";""
"7";"front";"";""
"7";"headset.,0";"";""
"7";"headsets";"";""
"7";"hope";"";""
"7";"hot";"";""
"7";"house";"";""
"7";"however";"";""
"7";"human";"";""
"7";"Jabra";"";""
"7";"joy";"";""
"7";"lines";"";""
"7";"location";"";""
"7";"me.,0";"";""
"7";"meat";"";""
"7";"mention";"";""
"7";"might";"";""
"7";"mind";"";""
"7";"mostly";"";""
"7";"phones";"";""
"7";"playing";"";""
"7";"priced";"";""
"7";"purchase";"";""
"7";"quick";"";""
"7";"recommended";"";""
"7";"room";"";""
"7";"seeing";"";""
"7";"served";"";""
"7";"service.,1";"";""
"7";"simple";"";""
"7";"single";"";""
"7";"software";"";""
"7";"solid";"";""
"7";"someone";"";""
"7";"something";"";""
"7";"star";"";""
"7";"subtle";"";""
"7";"suspense";"";""
"7";"table";"";""
"7";"tasty";"";""
"7";"tender";"";""
"7";"told";"";""
"7";"twice";"";""
"7";"voice";"";""
"7";"weak";"";""
"7";"week";"";""
"7";"within";"";""
"6";"ago";"";""
"6";"ambiance";"";""
"6";"annoying";"";""
"6";"authentic";"";""
"6";"bad.,0";"";""
"6";"bar";"";""
"6";"bars";"";""
"6";"become";"";""
"6";"beer";"";""
"6";"believable";"";""
"6";"Best";"";""
"6";"Bluetooth";"";""
"6";"book";"";""
"6";"bother";"";""
"6";"business";"";""
"6";"charm";"";""
"6";"cinematography";"";""
"6";"classic";"";""
"6";"color";"";""
"6";"costs";"";""
"6";"difficult";"";""
"6";"dinner";"";""
"6";"dish";"";""
"6";"drive";"";""
"6";"easily";"";""
"6";"editing";"";""
"6";"Even";"";""
"6";"extra";"";""
"6";"features";"";""
"6";"finally";"";""
"6";"fish";"";""
"6";"flick";"";""
"6";"free";"";""
"6";"gives";"";""
"6";"hands";"";""
"6";"headphones";"";""
"6";"heart";"";""
"6";"here.,1";"";""
"6";"history";"";""
"6";"hit";"";""
"6";"hold";"";""
"6";"holes";"";""
"6";"horror";"";""
"6";"idea";"";""
"6";"John";"";""
"6";"lacks";"";""
"6";"literally";"";""
"6";"looked";"";""
"6";"making";"";""
"6";"needed";"";""
"6";"obviously";"";""
"6";"outside";"";""
"6";"particular";"";""
"6";"performances";"";""
"6";"perhaps";"";""
"6";"place.,0";"";""
"6";"point";"";""
"6";"portrayal";"";""
"6";"potato";"";""
"6";"quickly";"";""
"6";"rare";"";""
"6";"reasonable";"";""
"6";"rest";"";""
"6";"review";"";""
"6";"ridiculous";"";""
"6";"running";"";""
"6";"seem";"";""
"6";"seemed";"";""
"6";"sick";"";""
"6";"sweet";"";""
"6";"terrific";"";""
"6";"thin";"";""
"6";"throughout";"";""
"6";"town";"";""
"6";"use.,1";"";""
"6";"value";"";""
"6";"Verizon";"";""
"6";"waited";"";""
"6";"waiting";"";""
"6";"waitress";"";""
"6";"wall";"";""
"6";"wanted";"";""
"6";"warm";"";""
"6";"whether";"";""
"6";"word";"";""
"6";"written";"";""
"6";"zero";"";""
"5";"ability";"";""
"5";"again.,1";"";""
"5";"along";"";""
"5";"amazing.,1";"";""
"5";"anytime";"";""
"5";"asked";"";""
"5";"attentive";"";""
"5";"audience";"";""
"5";"Bad";"";""
"5";"basically";"";""
"5";"beat";"";""
"5";"beef";"";""
"5";"BEST";"";""
"5";"best.,0";"";""
"5";"bread";"";""
"5";"brilliant";"";""
"5";"budget";"";""
"5";"casting";"";""
"5";"child";"";""
"5";"clever";"";""
"5";"close";"";""
"5";"connection";"";""
"5";"consider";"";""
"5";"considering";"";""
"5";"cooked";"";""
"5";"cult";"";""
"5";"damn";"";""
"5";"data";"";""
"5";"delicious!,1";"";""
"5";"delicious.,1";"";""
"5";"deserves";"";""
"5";"direction";"";""
"5";"disappointing";"";""
"5";"disappointment";"";""
"5";"embarrassing";"";""
"5";"ended";"";""
"5";"etc";"";""
"5";"exactly";"";""
"5";"experience.,1";"";""
"5";"eyes";"";""
"5";"fan";"";""
"5";"feature";"";""
"5";"food.,1";"";""
"5";"form";"";""
"5";"friendly.,1";"";""
"5";"friends";"";""
"5";"games";"";""
"5";"goes";"";""
"5";"great!,1";"";""
"5";"happened";"";""
"5";"hilarious";"";""
"5";"holds";"";""
"5";"ice";"";""
"5";"impressive";"";""
"5";"incredibly";"";""
"5";"involved";"";""
"5";"it!,1";"";""
"5";"lacked";"";""
"5";"large";"";""
"5";"later";"";""
"5";"lead";"";""
"5";"leave";"";""
"5";"living";"";""
"5";"longer";"";""
"5";"loud";"";""
"5";"lovely";"";""
"5";"mean";"";""
"5";"memorable";"";""
"5";"minute";"";""
"5";"mistake";"";""
"5";"NEVER";"";""
"5";"Nice";"";""
"5";"note";"";""
"5";"offers";"";""
"5";"One";"";""
"5";"others";"";""
"5";"owned";"";""
"5";"particularly";"";""
"5";"pasta";"";""
"5";"pathetic";"";""
"5";"period";"";""
"5";"plain";"";""
"5";"plastic";"";""
"5";"Plus";"";""
"5";"poorly";"";""
"5";"portions";"";""
"5";"prices";"";""
"5";"provided";"";""
"5";"quality.,1";"";""
"5";"rate";"";""
"5";"reading";"";""
"5";"reason";"";""
"5";"recent";"";""
"5";"recently";"";""
"5";"rent";"";""
"5";"reviews";"";""
"5";"roles";"";""
"5";"rude";"";""
"5";"sad";"";""
"5";"Samsung";"";""
"5";"sat";"";""
"5";"servers";"";""
"5";"setting";"";""
"5";"shrimp";"";""
"5";"silent";"";""
"5";"sometimes";"";""
"5";"songs";"";""
"5";"soundtrack";"";""
"5";"spot";"";""
"5";"store";"";""
"5";"stuff";"";""
"5";"superb";"";""
"5";"tables";"";""
"5";"tasted";"";""
"5";"too.,1";"";""
"5";"trip";"";""
"5";"turned";"";""
"5";"unbelievable";"";""
"5";"unless";"";""
"5";"up.,0";"";""
"5";"useless";"";""
"5";"usual";"";""
"5";"waiter";"";""
"5";"walked";"";""
"5";"well.,0";"";""
"5";"wife";"";""
"5";"wish";"";""
"5";"work.,0";"";""
"5";"world";"";""
"4";"addition";"";""
"4";"advise";"";""
"4";"already";"";""
"4";"appearance";"";""
"4";"appreciate";"";""
"4";"attempt";"";""
"4";"attention";"";""
"4";"audio";"";""
"4";"bacon";"";""
"4";"Battery";"";""
"4";"beginning";"";""
"4";"belt";"";""
"4";"Big";"";""
"4";"blue";"";""
"4";"bored";"";""
"4";"break";"";""
"4";"burgers";"";""
"4";"buying";"";""
"4";"called";"";""
"4";"cant";"";""
"4";"case.,1";"";""
"4";"cases";"";""
"4";"charged";"";""
"4";"charging";"";""
"4";"Charles";"";""
"4";"checked";"";""
"4";"chemistry";"";""
"4";"Christmas";"";""
"4";"complete";"";""
"4";"computer";"";""
"4";"convincing";"";""
"4";"cover";"";""
"4";"cream";"";""
"4";"created";"";""
"4";"cut";"";""
"4";"dark";"";""
"4";"death";"";""
"4";"depth";"";""
"4";"despite";"";""
"4";"dirty";"";""
"4";"Drago";"";""
"4";"drink";"";""
"4";"dry";"";""
"4";"earlier";"";""
"4";"ears";"";""
"4";"eaten";"";""
"4";"effective";"";""
"4";"elsewhere";"";""
"4";"empty";"";""
"4";"energy";"";""
"4";"enjoyable";"";""
"4";"entertaining";"";""
"4";"Excellent";"";""
"4";"excellent.,1";"";""
"4";"exceptional";"";""
"4";"fairly";"";""
"4";"fall";"";""
"4";"fans";"";""
"4";"fantastic.,1";"";""
"4";"fear";"";""
"4";"flat";"";""
"4";"folks";"";""
"4";"follow";"";""
"4";"forget";"";""
"4";"fried";"";""
"4";"gem";"";""
"4";"generally";"";""
"4";"genuine";"";""
"4";"girl";"";""
"4";"good.,0";"";""
"4";"gotten";"";""
"4";"graphics";"";""
"4";"greatest";"";""
"4";"guy";"";""
"4";"had.,1";"";""
"4";"heard";"";""
"4";"here.,0";"";""
"4";"Hitchcock";"";""
"4";"honest";"";""
"4";"husband";"";""
"4";"imagination";"";""
"4";"indeed";"";""
"4";"instead";"";""
"4";"insult";"";""
"4";"intelligence";"";""
"4";"issues";"";""
"4";"Italian";"";""
"4";"item.,1";"";""
"4";"joke";"";""
"4";"junk";"";""
"4";"Just";"";""
"4";"killer";"";""
"4";"lame";"";""
"4";"lasts";"";""
"4";"leather";"";""
"4";"level";"";""
"4";"likes";"";""
"4";"list";"";""
"4";"live";"";""
"4";"Long";"";""
"4";"lots";"";""
"4";"loves";"";""
"4";"manager";"";""
"4";"massive";"";""
"4";"me.,1";"";""
"4";"missed";"";""
"4";"mouth";"";""
"4";"moving";"";""
"4";"nearly";"";""
"4";"needs";"";""
"4";"Nokia";"";""
"4";"none";"";""
"4";"number";"";""
"4";"occasionally";"";""
"4";"often";"";""
"4";"options";"";""
"4";"pair";"";""
"4";"parts";"";""
"4";"party";"";""
"4";"passed";"";""
"4";"person";"";""
"4";"phone!.,1";"";""
"4";"Phone.,1";"";""
"4";"player";"";""
"4";"plays";"";""
"4";"pleasant";"";""
"4";"poor.,0";"";""
"4";"pork";"";""
"4";"possible";"";""
"4";"power";"";""
"4";"premise";"";""
"4";"pretentious";"";""
"4";"previous";"";""
"4";"production";"";""
"4";"purchase.,1";"";""
"4";"purchased";"";""
"4";"range";"";""
"4";"rating";"";""
"4";"ready";"";""
"4";"reasonably";"";""
"4";"remember";"";""
"4";"ringtones";"";""
"4";"role";"";""
"4";"rolls";"";""
"4";"run";"";""
"4";"salmon";"";""
"4";"satisfied";"";""
"4";"says";"";""
"4";"seafood";"";""
"4";"seated";"";""
"4";"sense";"";""
"4";"serious";"";""
"4";"share";"";""
"4";"shipping";"";""
"4";"shot";"";""
"4";"shots";"";""
"4";"showed";"";""
"4";"shows";"";""
"4";"sides";"";""
"4";"signal";"";""
"4";"slow.,0";"";""
"4";"somewhat";"";""
"4";"son";"";""
"4";"song";"";""
"4";"soup";"";""
"4";"space";"";""
"4";"spot.,1";"";""
"4";"starts";"";""
"4";"steaks";"";""
"4";"stories";"";""
"4";"sturdy";"";""
"4";"tacos";"";""
"4";"takes";"";""
"4";"ten";"";""
"4";"terrible.,0";"";""
"4";"Thai";"";""
"4";"that.,1";"";""
"4";"thats";"";""
"4";"theater";"";""
"4";"there.,0";"";""
"4";"thriller";"";""
"4";"thumbs";"";""
"4";"today";"";""
"4";"Tom";"";""
"4";"torture";"";""
"4";"towards";"";""
"4";"trash";"";""
"4";"true";"";""
"4";"turns";"";""
"4";"type";"";""
"4";"utterly";"";""
"4";"Vegas.,1";"";""
"4";"vibe";"";""
"4";"visual";"";""
"4";"wasting";"";""
"4";"website";"";""
"4";"weeks";"";""
"4";"whatever";"";""
"4";"whatsoever";"";""
"4";"wine";"";""
"4";"wings";"";""
"4";"wonderfully";"";""
"4";"words";"";""
"4";"Works";"";""
"3";"90's";"";""
"3";"able";"";""
"3";"acted";"";""
"3";"actress";"";""
"3";"actresses";"";""
"3";"added";"";""
"3";"adorable";"";""
"3";"aerial";"";""
"3";"age";"";""
"3";"alone";"";""
"3";"amazed";"";""
"3";"Amazon";"";""
"3";"Angeles";"";""
"3";"animation";"";""
"3";"Anyway";"";""
"3";"apart";"";""
"3";"appalling";"";""
"3";"appealing";"";""
"3";"aspect";"";""
"3";"ate";"";""
"3";"awful.,0";"";""
"3";"baby";"";""
"3";"back!,1";"";""
"3";"back.,1";"";""
"3";"BAD";"";""
"3";"bakery";"";""
"3";"balance";"";""
"3";"bathroom";"";""
"3";"Bay";"";""
"3";"beep";"";""
"3";"begin";"";""
"3";"behind";"";""
"3";"belly";"";""
"3";"biggest";"";""
"3";"bill";"";""
"3";"bland.,0";"";""
"3";"boot";"";""
"3";"bore";"";""
"3";"boyfriend";"";""
"3";"brain";"";""
"3";"breaks";"";""
"3";"brought";"";""
"3";"Buffet";"";""
"3";"bunch";"";""
"3";"busy";"";""
"3";"butter";"";""
"3";"cafe";"";""
"3";"cartoon";"";""
"3";"cause";"";""
"3";"changing";"";""
"3";"chargers";"";""
"3";"charming";"";""
"3";"checking";"";""
"3";"cheese";"";""
"3";"children";"";""
"3";"Chinese";"";""
"3";"choice";"";""
"3";"clarity";"";""
"3";"clearly";"";""
"3";"clichés";"";""
"3";"clip";"";""
"3";"comfortably";"";""
"3";"complain";"";""
"3";"conflict";"";""
"3";"constructed";"";""
"3";"contacts";"";""
"3";"contained";"";""
"3";"continue";"";""
"3";"control";"";""
"3";"convenient";"";""
"3";"conversations";"";""
"3";"cost";"";""
"3";"Cover";"";""
"3";"coverage";"";""
"3";"crisp";"";""
"3";"crowd";"";""
"3";"dance";"";""
"3";"dancing";"";""
"3";"dead";"";""
"3";"deal.,1";"";""
"3";"deeply";"";""
"3";"delightful";"";""
"3";"delish";"";""
"3";"delivers";"";""
"3";"describe";"";""
"3";"description";"";""
"3";"dessert";"";""
"3";"desserts";"";""
"3";"dialog";"";""
"3";"directed";"";""
"3";"disappointed.,0";"";""
"3";"disappointed.,1";"";""
"3";"disaster";"";""
"3";"documentary";"";""
"3";"dont";"";""
"3";"double";"";""
"3";"doubt";"";""
"3";"dressing";"";""
"3";"drinks";"";""
"3";"drop";"";""
"3";"drops";"";""
"3";"duck";"";""
"3";"due";"";""
"3";"DVD";"";""
"3";"ear.,1";"";""
"3";"early";"";""
"3";"earpieces";"";""
"3";"ease";"";""
"3";"easier";"";""
"3";"easily.,0";"";""
"3";"edge";"";""
"3";"either.,0";"";""
"3";"emotions";"";""
"3";"episode";"";""
"3";"equally";"";""
"3";"establishment";"";""
"3";"EVER";"";""
"3";"Every";"";""
"3";"example";"";""
"3";"expectations";"";""
"3";"expensive";"";""
"3";"experienced";"";""
"3";"explain";"";""
"3";"falling";"";""
"3";"family.,1";"";""
"3";"far.,1";"";""
"3";"fare";"";""
"3";"father";"";""
"3";"faux";"";""
"3";"favorite";"";""
"3";"favourite";"";""
"3";"feet";"";""
"3";"film's";"";""
"3";"final";"";""
"3";"fine.,1";"";""
"3";"Fire";"";""
"3";"fit.,0";"";""
"3";"flawed";"";""
"3";"flaws";"";""
"3";"footage";"";""
"3";"forced";"";""
"3";"forever";"";""
"3";"freedom";"";""
"3";"frightening";"";""
"3";"fry";"";""
"3";"giallo";"";""
"3";"Girl";"";""
"3";"giving";"";""
"3";"glance";"";""
"3";"gonna";"";""
"3";"good!,1";"";""
"3";"grace";"";""
"3";"great!.,1";"";""
"3";"Greek";"";""
"3";"guys";"";""
"3";"hand";"";""
"3";"handled";"";""
"3";"happen";"";""
"3";"head";"";""
"3";"headset.,1";"";""
"3";"healthy";"";""
"3";"here!,0";"";""
"3";"holding";"";""
"3";"homemade";"";""
"3";"honestly";"";""
"3";"Hot";"";""
"3";"hummus";"";""
"3";"imaginative";"";""
"3";"imagine";"";""
"3";"impressed.,0";"";""
"3";"included";"";""
"3";"including";"";""
"3";"industry";"";""
"3";"instructions";"";""
"3";"intelligent";"";""
"3";"interest";"";""
"3";"interested";"";""
"3";"Internet";"";""
"3";"James";"";""
"3";"journey";"";""
"3";"judge";"";""
"3";"keeps";"";""
"3";"keyboard";"";""
"3";"knew";"";""
"3";"known";"";""
"3";"lacking";"";""
"3";"lacking.,0";"";""
"3";"ladies";"";""
"3";"lasting";"";""
"3";"late";"";""
"3";"laughable";"";""
"3";"learn";"";""
"3";"leaves";"";""
"3";"letting";"";""
"3";"lighting";"";""
"3";"lightweight";"";""
"3";"Lion";"";""
"3";"loads";"";""
"3";"Lobster";"";""
"3";"Los";"";""
"3";"machine";"";""
"3";"main";"";""
"3";"managed";"";""
"3";"management";"";""
"3";"market";"";""
"3";"material";"";""
"3";"maybe";"";""
"3";"meaning";"";""
"3";"melt";"";""
"3";"memories";"";""
"3";"Mickey";"";""
"3";"microphone";"";""
"3";"minutes.,0";"";""
"3";"modern";"";""
"3";"moment";"";""
"3";"multiple";"";""
"3";"narrative";"";""
"3";"Needless";"";""
"3";"negative";"";""
"3";"neither";"";""
"3";"Never";"";""
"3";"noise";"";""
"3";"nonsense";"";""
"3";"occupied";"";""
"3";"odd";"";""
"3";"off.,0";"";""
"3";"ones";"";""
"3";"opened";"";""
"3";"orders";"";""
"3";"Oscar";"";""
"3";"overall";"";""
"3";"overly";"";""
"3";"overpriced";"";""
"3";"packaged";"";""
"3";"paid";"";""
"3";"pairing";"";""
"3";"Palm";"";""
"3";"parents";"";""
"3";"past";"";""
"3";"patio";"";""
"3";"Paul";"";""
"3";"Pho";"";""
"3";"Phoenix";"";""
"3";"Phone";"";""
"3";"phone's";"";""
"3";"pitiful";"";""
"3";"placed";"";""
"3";"please";"";""
"3";"plenty";"";""
"3";"plugged";"";""
"3";"possibly";"";""
"3";"potatoes";"";""
"3";"presents";"";""
"3";"prices.,1";"";""
"3";"produced";"";""
"3";"protection";"";""
"3";"pull";"";""
"3";"pulled";"";""
"3";"puppets";"";""
"3";"quiet";"";""
"3";"race";"";""
"3";"racial";"";""
"3";"ranks";"";""
"3";"rated";"";""
"3";"Ray";"";""
"3";"Razr";"";""
"3";"realized";"";""
"3";"REALLY";"";""
"3";"recommendation";"";""
"3";"red";"";""
"3";"redeeming";"";""
"3";"regret";"";""
"3";"released";"";""
"3";"remake";"";""
"3";"replace";"";""
"3";"replacement";"";""
"3";"restaurant.,0";"";""
"3";"restaurants";"";""
"3";"results";"";""
"3";"reviewer";"";""
"3";"rice";"";""
"3";"right.,1";"";""
"3";"ripped";"";""
"3";"rocks";"";""
"3";"ruthless";"";""
"3";"salt";"";""
"3";"scale";"";""
"3";"scary";"";""
"3";"scenery";"";""
"3";"score";"";""
"3";"scratched";"";""
"3";"screenwriter";"";""
"3";"seating";"";""
"3";"selections";"";""
"3";"self";"";""
"3";"send";"";""
"3";"sending";"";""
"3";"Service";"";""
"3";"sets";"";""
"3";"sharp";"";""
"3";"Show";"";""
"3";"significant";"";""
"3";"singing";"";""
"3";"sitting";"";""
"3";"smart";"";""
"3";"sort";"";""
"3";"Sound";"";""
"3";"sounded";"";""
"3";"South";"";""
"3";"speak";"";""
"3";"speaker";"";""
"3";"spent";"";""
"3";"spring";"";""
"3";"stage";"";""
"3";"stand";"";""
"3";"station";"";""
"3";"stayed";"";""
"3";"Still";"";""
"3";"stinks";"";""
"3";"stop";"";""
"3";"storyline";"";""
"3";"stunning";"";""
"3";"Subway";"";""
"3";"suck";"";""
"3";"sucks.,0";"";""
"3";"supposed";"";""
"3";"supposedly";"";""
"3";"surprised";"";""
"3";"surprisingly";"";""
"3";"tale";"";""
"3";"talented";"";""
"3";"tasteless";"";""
"3";"tea";"";""
"3";"texture";"";""
"3";"thinking";"";""
"3";"third";"";""
"3";"this.,0";"";""
"3";"thoroughly";"";""
"3";"thrilled";"";""
"3";"thrown";"";""
"3";"time.,0";"";""
"3";"tinny";"";""
"3";"tip";"";""
"3";"tool";"";""
"3";"touch";"";""
"3";"touching";"";""
"3";"treated";"";""
"3";"tries";"";""
"3";"trilogy";"";""
